Cell_ID,generation_num,position,file,cell_cycle_stage,selection_subset,phase_volume_at_beginning,phase_volume_at_end,phase_mCitrine_amount_at_beginning,phase_mCitrine_combined_amount_at_end,phase_combined_volume_at_end,relevant_volume,relevant_amount,Kind of Measurement new,Generation
2,6.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,134.783478042035,129.37231464171109,2115.000000000004,2518.0,129.37231464171109,134.783478042035,2115.000000000004,AF control at G1-entry,2+ ($n_2$=138)
2,6.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,135.97596043116835,128.37486259290566,2068.9999999999977,2717.0000000000027,128.37486259290566,135.97596043116835,2068.9999999999977,AF control at G1-entry,2+ ($n_2$=138)
2,6.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,133.8482986341423,146.66940239523615,369500.0,406766.0,146.66940239523615,133.8482986341423,369500.0,At G1-entry,2+ ($n_2$=138)
2,6.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,128.24003610146602,123.60770221149996,1904.999999999999,2147.9999999999955,162.37239767743034,162.37239767743034,2147.9999999999955,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
2,6.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,134.1868091446523,146.1755133714086,2274.9999999999973,2898.999999999998,202.87038678619075,202.87038678619075,2898.999999999998,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
2,6.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,132.20988477466548,128.98042885195153,415849.0,663363.0,184.7843748030001,184.7843748030001,663363.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
2,7.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,130.11891057880868,129.9385845736274,1852.9999999999995,2201.000000000002,129.9385845736274,130.11891057880868,1852.9999999999995,AF control at G1-entry,2+ ($n_2$=138)
2,7.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,127.57807753180842,140.75926656965098,785.0000000000009,2333.999999999997,140.75926656965098,127.57807753180842,785.0000000000009,AF control at G1-entry,2+ ($n_2$=138)
2,7.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,128.80493017028886,136.88890921552377,346398.0,388512.0,136.88890921552377,128.80493017028886,346398.0,At G1-entry,2+ ($n_2$=138)
2,7.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,127.512693783124,123.2441873906584,2761.0000000000027,2443.9999999999973,185.21005198977656,185.21005198977656,2443.9999999999973,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
2,7.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,130.0241448223727,150.86630562634775,1921.0000000000025,3691.000000000004,193.71966761896184,193.71966761896184,3691.000000000004,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
2,7.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,133.87004799746867,138.73055735094573,395245.0,596878.0,177.46290027559374,177.46290027559374,596878.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
2,8.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,150.69118520304207,147.47084073421303,1860.9999999999952,2342.0000000000023,147.47084073421303,150.69118520304207,1860.9999999999952,AF control at G1-entry,2+ ($n_2$=138)
2,8.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,159.57882173631103,146.62730978752336,1923.9999999999984,2433.0000000000014,169.08633696068253,169.08633696068253,2433.0000000000014,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,54.38980720100628,109.04562080917428,702.0000000000017,1897.0,109.04562080917428,54.38980720100628,702.0000000000017,AF control at G1-entry,1st ($n_1$=77)
3,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,61.23721924449839,80.18402520113881,259548.0,271944.0,80.18402520113881,61.23721924449839,259548.0,At G1-entry,1st ($n_1$=77)
3,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,49.390168807803775,90.2283855855958,1280.9999999999984,1090.0000000000025,90.2283855855958,49.390168807803775,1280.9999999999984,AF control at G1-entry,1st ($n_1$=77)
3,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,75.17349578825919,75.18442183044829,293740.0,305444.0,75.18442183044829,75.17349578825919,293740.0,At G1-entry,1st ($n_1$=77)
3,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,45.846278076525415,83.49142867306213,338852.0,357981.0,83.49142867306213,45.846278076525415,338852.0,At G1-entry,1st ($n_1$=77)
3,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,105.1215757588937,95.781256873869,1483.999999999996,2734.000000000003,152.3497376790268,152.3497376790268,2734.000000000003,"AF control, m+b at cytokinesis",1st ($n_1$=77)
3,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,77.01085992557664,70.84931489792253,272058.0,526821.0,146.738044954421,146.738044954421,526821.0,Mother+bud at cytokinesis,1st ($n_1$=77)
3,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,83.37388764457604,101.90411287933422,1011.0,2143.0000000000005,144.81459493103776,144.81459493103776,2143.0000000000005,"AF control, m+b at cytokinesis",1st ($n_1$=77)
3,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,67.43321005291608,89.56034532727007,307644.0,548352.0,208.63369726963907,208.63369726963907,548352.0,Mother+bud at cytokinesis,1st ($n_1$=77)
3,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,85.58328872600148,73.87352095511966,364529.0,626665.0,115.91896305114552,115.91896305114552,626665.0,Mother+bud at cytokinesis,1st ($n_1$=77)
3,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,101.66002748242296,121.567549369656,1833.0,1009.9999999999976,121.567549369656,101.66002748242296,1833.0,AF control at G1-entry,2+ ($n_2$=138)
3,2.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,81.45489703153243,95.93498479553418,265838.0,263408.0,95.93498479553418,81.45489703153243,265838.0,At G1-entry,2+ ($n_2$=138)
3,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,101.60701382537732,113.065948776924,1204.9999999999984,1600.9999999999984,113.065948776924,101.60701382537732,1204.9999999999984,AF control at G1-entry,2+ ($n_2$=138)
3,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,87.90276945492592,87.65297494449513,279125.0,259213.0,87.65297494449513,87.90276945492592,279125.0,At G1-entry,2+ ($n_2$=138)
3,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,78.39676823309323,79.8669477127076,321876.0,309979.0,79.8669477127076,78.39676823309323,321876.0,At G1-entry,2+ ($n_2$=138)
3,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,126.94751508652487,113.53139261540574,1453.0000000000032,3209.999999999999,174.1633718549381,174.1633718549381,3209.999999999999,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,2.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,91.50593417865863,100.93578273103026,266327.0,497308.0,182.1370188045418,182.1370188045418,497308.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,112.06521565477097,105.61918095722773,672.0000000000017,2912.9999999999964,151.68968772007668,151.68968772007668,2912.9999999999964,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,88.5981655476371,86.59006225962874,255622.0,508262.0,133.46997742131538,133.46997742131538,508262.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,2.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,78.60634470143538,93.86810871191396,307925.0,580191.0,124.35846038269544,124.35846038269544,580191.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,118.41303789093476,132.9195431909164,1872.0000000000005,1936.0000000000025,132.9195431909164,118.41303789093476,1872.0000000000005,AF control at G1-entry,2+ ($n_2$=138)
3,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,105.5857350638129,116.87660233287818,1886.9999999999984,1368.9999999999982,116.87660233287818,105.5857350638129,1886.9999999999984,AF control at G1-entry,2+ ($n_2$=138)
3,3.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,203.1537930979315,212.9940847073095,326333.0,407693.00000000006,212.9940847073095,203.1537930979315,326333.0,At G1-entry,2+ ($n_2$=138)
3,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,91.8453401885802,97.08497398003772,263181.0,258054.00000000003,97.08497398003772,91.8453401885802,263181.0,At G1-entry,2+ ($n_2$=138)
3,3.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,95.05251545734758,100.39164673769471,317974.0,313608.0,100.39164673769471,95.05251545734758,317974.0,At G1-entry,2+ ($n_2$=138)
3,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,136.27003029121045,116.4548010929176,2718.9999999999995,2954.999999999996,188.9349710795878,188.9349710795878,2954.999999999996,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,112.69335862127885,109.63382844133424,1764.9999999999984,2219.0000000000014,151.22220838559747,151.22220838559747,2219.0000000000014,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,3.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,202.4889778254929,193.31525912516344,425954.0,664181.0,247.591687820024,247.591687820024,664181.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,95.26849289389943,94.85221335957353,268500.0,490072.0,131.77590015339933,131.77590015339933,490072.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,3.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,92.19354392278456,79.22153767626757,323524.0,614865.0,124.83167694646636,124.83167694646636,614865.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,4.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,117.87766685996104,131.78019284537984,2213.999999999998,2937.000000000004,131.78019284537984,117.87766685996104,2213.999999999998,AF control at G1-entry,2+ ($n_2$=138)
3,4.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,108.57042010618686,108.40073274035412,1711.9999999999964,1725.999999999998,108.40073274035412,108.57042010618686,1711.9999999999964,AF control at G1-entry,2+ ($n_2$=138)
3,4.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,197.9639534760087,206.0813357397392,356267.0,342298.0,206.0813357397392,197.9639534760087,356267.0,At G1-entry,2+ ($n_2$=138)
3,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,99.2942774972717,102.0390157507647,278063.0,347764.0,102.0390157507647,99.2942774972717,278063.0,At G1-entry,2+ ($n_2$=138)
3,4.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,72.67442253696204,84.97459370697706,320562.0,369286.0,84.97459370697706,72.67442253696204,320562.0,At G1-entry,2+ ($n_2$=138)
3,4.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,139.55734743729522,115.35142293287788,1809.0000000000043,2500.999999999998,182.0156620048268,182.0156620048268,2500.999999999998,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,4.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,112.06363277227696,104.37477088612674,1553.999999999999,2385.0000000000005,156.00477524498586,156.00477524498586,2385.0000000000005,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,4.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,191.4556305900176,193.6749334391893,341674.0,515592.0,264.9304760316423,264.9304760316423,515592.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,101.66596858105564,117.89591355667493,364502.0,478762.0,139.72202147571628,139.72202147571628,478762.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,4.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,84.48157511745475,94.29326173526783,384807.0,566129.0,139.63322904467452,139.63322904467452,566129.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,5.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,116.54004768129982,140.19570951639142,2215.999999999998,1657.0000000000002,140.19570951639142,116.54004768129982,2215.999999999998,AF control at G1-entry,2+ ($n_2$=138)
3,5.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,192.89957807538207,197.95721255164003,278476.0,341109.0,197.95721255164003,192.89957807538207,278476.0,At G1-entry,2+ ($n_2$=138)
3,5.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,95.96104009426185,90.70952907925604,290647.0,347551.0,90.70952907925604,95.96104009426185,290647.0,At G1-entry,2+ ($n_2$=138)
3,5.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,130.84342657119902,114.4135637821702,2466.9999999999995,1626.999999999996,167.10740391817552,167.10740391817552,1626.999999999996,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
3,5.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,197.2743144172496,216.91405644321785,371980.0,580130.0,277.6035271913902,277.6035271913902,580130.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,5.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,92.14509295609808,97.74200734985332,353469.0,527723.0,137.97620371087777,137.97620371087777,527723.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,6.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,216.208814042404,226.5034413059201,318811.0,300234.0,226.5034413059201,216.208814042404,318811.0,At G1-entry,2+ ($n_2$=138)
3,6.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,219.2908383007376,218.79407577341303,302835.0,518714.0,289.05236452444507,289.05236452444507,518714.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,7.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,220.8222665429647,228.95878390869072,274271.0,307480.0,228.95878390869072,220.8222665429647,274271.0,At G1-entry,2+ ($n_2$=138)
3,7.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,229.68437550257843,231.43031091111047,330915.0,487189.0,289.2338822571463,289.2338822571463,487189.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
3,8.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,224.67323353350355,224.67323353350355,259124.0,259124.0,224.67323353350355,224.67323353350355,259124.0,At G1-entry,2+ ($n_2$=138)
3,8.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,230.0775331620852,236.5773867693545,279965.0,594872.0,294.2079272537753,294.2079272537753,594872.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,78.43603289876407,128.21690601197378,1438.9999999999973,1760.9999999999986,128.21690601197378,78.43603289876407,1438.9999999999973,AF control at G1-entry,1st ($n_1$=77)
4,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,80.70532584140422,157.10470953297337,246654.00000000003,258698.0,157.10470953297337,80.70532584140422,246654.00000000003,At G1-entry,1st ($n_1$=77)
4,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,51.49860583177095,77.2830705532799,1055.9999999999989,1476.9999999999973,77.2830705532799,51.49860583177095,1055.9999999999989,AF control at G1-entry,1st ($n_1$=77)
4,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,61.10454759051657,104.55700991429715,250621.0,241079.0,104.55700991429715,61.10454759051657,250621.0,At G1-entry,1st ($n_1$=77)
4,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,56.86716095504302,79.90323171809376,313565.0,266895.0,79.90323171809376,56.86716095504302,313565.0,At G1-entry,1st ($n_1$=77)
4,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,64.49645541253473,122.29332658840404,223851.0,244703.0,122.29332658840404,64.49645541253473,223851.0,At G1-entry,1st ($n_1$=77)
4,1.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,127.7538784952525,126.2342959931255,1065.0,1961.000000000005,203.7896174153432,203.7896174153432,1961.000000000005,"AF control, m+b at cytokinesis",1st ($n_1$=77)
4,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,156.88553513461352,188.36287158673,266437.0,552675.0,321.0327363420133,321.0327363420133,552675.0,Mother+bud at cytokinesis,1st ($n_1$=77)
4,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,77.5611155122963,80.21228021594487,1269.999999999999,1553.000000000004,113.44614869923454,113.44614869923454,1553.000000000004,"AF control, m+b at cytokinesis",1st ($n_1$=77)
4,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,100.85981986023906,87.77800202992833,248046.00000000003,484001.0,136.82764315887687,136.82764315887687,484001.0,Mother+bud at cytokinesis,1st ($n_1$=77)
4,1.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,83.8800615651662,90.87214349759628,278444.0,527178.0,159.90504338829413,159.90504338829413,527178.0,Mother+bud at cytokinesis,1st ($n_1$=77)
4,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,117.69920655152735,126.00031259222123,243425.0,476342.0,191.1654771027845,191.1654771027845,476342.0,Mother+bud at cytokinesis,1st ($n_1$=77)
4,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,122.17660308232747,133.66365145318187,1301.0,1659.999999999999,133.66365145318187,122.17660308232747,1301.0,AF control at G1-entry,2+ ($n_2$=138)
4,2.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,193.577283067662,206.1583378845945,296713.0,299402.0,206.1583378845945,193.577283067662,296713.0,At G1-entry,2+ ($n_2$=138)
4,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,72.91960331282692,94.0863434874685,900.9999999999992,1451.9999999999984,94.0863434874685,72.91960331282692,900.9999999999992,AF control at G1-entry,2+ ($n_2$=138)
4,2.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,92.50131993323522,122.48297558882648,267917.0,284887.0,122.48297558882648,92.50131993323522,267917.0,At G1-entry,2+ ($n_2$=138)
4,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,92.09953123153244,103.73532296918012,268837.0,266617.0,103.73532296918012,92.09953123153244,268837.0,At G1-entry,2+ ($n_2$=138)
4,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,133.02285613028965,135.63381761425222,223249.0,312616.0,135.63381761425222,133.02285613028965,223249.0,At G1-entry,2+ ($n_2$=138)
4,2.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,125.43620768453302,131.70416873373892,2083.000000000002,2109.9999999999945,192.44494323883063,192.44494323883063,2109.9999999999945,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
4,2.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,195.65256952002804,209.34802645377127,307439.0,711976.0,303.1468400934733,303.1468400934733,711976.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,2.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,84.69696772617272,78.78787519517671,1367.9999999999973,2693.999999999998,126.76609116494326,126.76609116494326,2693.999999999998,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
4,2.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,115.49237333109429,129.78529790532562,278514.0,483910.0,186.47250871069923,186.47250871069923,483910.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,2.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,101.02656284746186,89.66558565687254,274039.0,459900.0,140.33143626078666,140.33143626078666,459900.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,2.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,135.856762834085,139.72322582374017,331523.0,468194.0,192.0082123999632,192.0082123999632,468194.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,131.97856146106108,130.05618960764912,2028.999999999998,2928.0000000000045,130.05618960764912,131.97856146106108,2028.999999999998,AF control at G1-entry,2+ ($n_2$=138)
4,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,81.02981183474166,88.89003267906786,1402.000000000002,1444.0000000000014,88.89003267906786,81.02981183474166,1402.000000000002,AF control at G1-entry,2+ ($n_2$=138)
4,3.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,138.59598240894684,135.367327037235,279841.0,507439.0,135.367327037235,138.59598240894684,279841.0,At G1-entry,2+ ($n_2$=138)
4,3.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,95.49245868624328,109.29381715284327,250705.0,298755.0,109.29381715284327,95.49245868624328,250705.0,At G1-entry,2+ ($n_2$=138)
4,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,142.92613715311936,147.24083509220128,258072.0,296526.0,147.24083509220128,142.92613715311936,258072.0,At G1-entry,2+ ($n_2$=138)
4,3.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,129.85917625092858,123.73569877294004,1694.999999999999,3324.000000000002,195.1735863354225,195.1735863354225,3324.000000000002,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
4,3.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,88.35390652149349,83.33247676283278,1959.000000000004,2350.9999999999964,123.08805636796237,123.08805636796237,2350.9999999999964,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
4,3.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,130.22363209691463,128.10520506381508,515534.0,536016.0,234.8069860867155,234.8069860867155,536016.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,3.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,111.50360439642068,103.71791475640308,310003.0,526556.0,147.65070084751733,147.65070084751733,526556.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,3.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,139.57731681672902,158.49905077062007,306594.99999999994,467068.0,223.0092982279704,223.0092982279704,467068.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,4.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,128.19825619008108,128.02756855639285,1391.0000000000005,2125.999999999997,128.02756855639285,128.19825619008108,1391.0000000000005,AF control at G1-entry,2+ ($n_2$=138)
4,4.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,87.21829518065265,89.32713006691974,1728.000000000003,1094.9999999999989,89.32713006691974,87.21829518065265,1728.000000000003,AF control at G1-entry,2+ ($n_2$=138)
4,4.0,Position_4,MIA_KC_htb1_mCitrine_labeled,G1,0,113.29143589606171,121.64336956722056,280134.0,288487.99999999994,121.64336956722056,113.29143589606171,280134.0,At G1-entry,2+ ($n_2$=138)
4,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,171.1947678384443,171.09364912793342,233246.00000000003,247369.0,171.09364912793342,171.1947678384443,233246.00000000003,At G1-entry,2+ ($n_2$=138)
4,4.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,127.34853769653331,131.68463121009705,2058.999999999999,3539.000000000004,173.27106543166215,173.27106543166215,3539.000000000004,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
4,4.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,88.73329429613207,84.52739671094322,1861.9999999999984,2286.000000000001,92.50428553771243,92.50428553771243,2286.000000000001,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
4,4.0,Position_4,MIA_KC_htb1_mCitrine_labeled,S,0,116.89973131785638,145.50021912068814,294704.0,581075.0,202.54509999382736,202.54509999382736,581075.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,4.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,156.23798051603447,170.87486647875275,247301.0,540149.0,222.0536842797561,222.0536842797561,540149.0,Mother+bud at cytokinesis,2+ ($n_2$=138)
4,5.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,135.6414153596328,129.3913407365153,1810.9999999999995,2488.999999999997,129.3913407365153,135.6414153596328,1810.9999999999995,AF control at G1-entry,2+ ($n_2$=138)
4,5.0,Position_1,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,126.67148057626706,124.7717838142982,1684.9999999999995,4068.000000000005,178.83683413087596,178.83683413087596,4068.000000000005,"AF control, m+b at cytokinesis",2+ ($n_2$=138)
5,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,84.1000947112461,125.67971043636116,278135.0,270440.0,125.67971043636116,84.1000947112461,278135.0,At G1-entry,1st ($n_1$=77)
5,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,G1,1,57.21449350809413,90.57149013030406,1132.999999999999,1182.9999999999986,90.57149013030406,57.21449350809413,1132.999999999999,AF control at G1-entry,1st ($n_1$=77)
5,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,G1,0,62.49795762029843,96.89968861678273,254888.0,241216.0,96.89968861678273,62.49795762029843,254888.0,At G1-entry,1st ($n_1$=77)
5,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,G1,0,58.08049093153935,77.64657732262444,241621.00000000003,247826.0,77.64657732262444,58.08049093153935,241621.00000000003,At G1-entry,1st ($n_1$=77)
5,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,G1,0,88.0767651009141,97.161815603954,344641.0,356803.0,97.161815603954,88.0767651009141,344641.0,At G1-entry,1st ($n_1$=77)
5,1.0,Position_2,MIA_KC_htb1_mCitrine_labeled,S,0,122.8353106001793,123.22062834573396,273056.0,507939.0,182.27011042546843,182.27011042546843,507939.0,Mother+bud at cytokinesis,1st ($n_1$=77)
5,1.0,Position_3,MIA_KC_htb1_mCitrine_flu_control_labeled,S,1,87.47904190614977,82.23700529572186,1032.0000000000027,2451.0000000000005,134.8584347323321,134.8584347323321,2451.0000000000005,"AF control, m+b at cytokinesis",1st ($n_1$=77)
5,1.0,Position_3,MIA_KC_htb1_mCitrine_labeled,S,0,95.47558260027166,119.6378975815734,236324.0,512817.00000000006,223.943773783066,223.943773783066,512817.00000000006,Mother+bud at cytokinesis,1st ($n_1$=77)
5,1.0,Position_5,MIA_KC_htb1_mCitrine_labeled,S,0,77.55291872426889,82.92721300799481,242421.0,447918.0,132.58372516149197,132.58372516149197,447918.0,Mother+bud at cytokinesis,1st ($n_1$=77)
5,1.0,Position_8,MIA_KC_htb1_mCitrine_labeled,S,0,101.095743047751,87.44555299931665,364792.0,589629.0,142.80463085878213,142.80463085878213,589629.0,Mother+bud at cytokinesis,1st ($n_1$=77)
5,2.0,Position_2,MIA_KC_htb1_mCitrine_labeled,G1,0,114.50995336424872,128.3273436532971,257987.0,302849.0,128.3273436532971,114.50995336424872,257987.0,At G1-entry,2+ ($n_2$=138)
