Cell_ID,generation_num,position,file,cell_cycle_stage,selection_subset,phase_volume_at_beginning,phase_volume_at_end,phase_mCitrine_amount_at_beginning,phase_mCitrine_amount_comb_end,phase_volume_at_end_combined,relevant_volume,relevant_amount,Kind of Measurement,Kind of Measurement new,Generation
5,1,Position_2,MIA_KC_test_files,S,0,122.8353106001793,123.22062834573396,273056.0,507939.0,182.27011042546843,182.27011042546843,507939.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
5,1,Position_3,MIA_KC_test_files,S,0,95.47558260027166,119.6378975815734,236324.0,512817.00000000006,223.94377378306598,223.94377378306598,512817.00000000006,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
5,1,Position_3,MIA_KC_test_files_flu_control,S,1,87.47904191,82.2370053,1032.0000000000027,2451.0000000000005,134.85843474,134.85843474,2451.0000000000005,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
5,1,Position_5,MIA_KC_test_files,S,0,77.55291872,82.92721301,242421.0,447918.0,132.58372516,132.58372516,447918.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
5,1,Position_8,MIA_KC_test_files,S,0,101.095743047751,87.44555299931665,364792.0,589629.0,142.80463085878213,142.80463085878213,589629.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
5,2,Position_2,MIA_KC_test_files,G1,0,114.50995336424872,128.3273436532971,257987.0,302849.0,128.3273436532971,114.50995336424872,257987.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,2,Position_3,MIA_KC_test_files,G1,0,120.64645528011212,130.8016208607602,273415.0,275322.0,130.8016208607602,120.64645528011212,273415.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,2,Position_3,MIA_KC_test_files_flu_control,G1,1,89.00029405,95.57250742,1792.9999999999989,1181.0000000000027,95.57250742,89.00029405,1792.9999999999989,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
5,2,Position_5,MIA_KC_test_files,G1,0,88.08677245,83.61509706,211200.0,239391.0,83.61509706,88.08677245,211200.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,2,Position_8,MIA_KC_test_files,G1,0,81.92580807389615,95.1371532403157,284012.0,307509.0,95.1371532403157,81.92580807389615,284012.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,2,Position_2,MIA_KC_test_files,S,0,130.71323409449232,140.5576381228982,296506.0,572034.0,228.40386373376248,228.40386373376248,572034.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
5,2,Position_3,MIA_KC_test_files,S,0,130.58102514645444,127.09689161995996,275783.0,513024.0,206.46282933064975,206.46282933064975,513024.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
5,2,Position_3,MIA_KC_test_files_flu_control,S,1,99.97510039,99.52773897,1570.9999999999968,2102.9999999999964,152.97358264000002,152.97358264000002,2102.9999999999964,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
5,2,Position_5,MIA_KC_test_files,S,0,82.53018213,76.27759962,254256.0,492801.0,127.9927145,127.9927145,492801.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
5,2,Position_8,MIA_KC_test_files,S,0,98.65672438059524,100.61351413414349,303335.0,640044.0,151.48727028636918,151.48727028636918,640044.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
5,3,Position_5,MIA_KC_test_files,G1,0,75.93319789,88.89529659,269855.0,262337.0,88.89529659,75.93319789,269855.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,3,Position_8,MIA_KC_test_files,G1,0,96.97281364484466,111.87808594526184,350750.0,476941.0,111.87808594526184,96.97281364484466,350750.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,3,Position_5,MIA_KC_test_files,S,0,90.18359556,95.7732917,273874.0,445955.0,144.3339508,144.3339508,445955.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
5,3,Position_8,MIA_KC_test_files,S,0,111.77188070017752,104.64805534812308,493648.0,586218.0,154.62169524510793,154.62169524510793,586218.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
5,4,Position_8,MIA_KC_test_files,G1,0,112.27765446006734,104.63381364447808,308757.0,341138.0,104.63381364447808,112.27765446006734,308757.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
5,4,Position_8,MIA_KC_test_files,S,0,108.93652096036524,111.5492580600211,362806.0,529568.0,150.7487931119591,150.7487931119591,529568.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
6,1,Position_3,MIA_KC_test_files_flu_control,G1,1,50.4116438,75.10139226,487.0000000000021,1435.0000000000018,75.10139226,50.4116438,487.0000000000021,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
6,1,Position_4,MIA_KC_test_files,G1,0,54.66886067095747,92.59644654915924,269567.0,299908.0,92.59644654915924,54.66886067095747,269567.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
6,1,Position_5,MIA_KC_test_files,G1,0,120.8252398,135.3486459,274896.0,255654.0,135.3486459,120.8252398,274896.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
6,1,Position_8,MIA_KC_test_files,G1,0,41.0139946973128,92.62772085945628,316148.0,301069.0,92.62772085945628,41.0139946973128,316148.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
6,1,Position_3,MIA_KC_test_files_flu_control,S,1,65.23183628,70.07764244,1255.0000000000011,1815.9999999999995,115.10216966000002,115.10216966000002,1815.9999999999995,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
6,1,Position_4,MIA_KC_test_files,S,0,91.32824127723497,119.23328531712176,313458.0,557846.0,186.69575528759577,186.69575528759577,557846.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
6,1,Position_5,MIA_KC_test_files,S,0,138.746201,119.6048743,269099.0,512606.0,175.31612433,175.31612433,512606.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
6,1,Position_8,MIA_KC_test_files,S,0,95.55857848020403,269.7139685512602,306580.0,687895.0,389.852272712208,389.852272712208,687895.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
6,2,Position_3,MIA_KC_test_files_flu_control,G1,1,71.10635202,77.56978119,1392.999999999997,1605.9999999999984,77.56978119,71.10635202,1392.999999999997,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
6,2,Position_4,MIA_KC_test_files,G1,0,120.37852134743032,134.4000877700654,284882.0,319674.99999999994,134.4000877700654,120.37852134743032,284882.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
6,2,Position_5,MIA_KC_test_files,G1,0,121.9037036,132.7952624,275798.0,352400.99999999994,132.7952624,121.9037036,275798.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
6,2,Position_3,MIA_KC_test_files_flu_control,S,1,76.00313533,86.00184253,1580.000000000001,1830.9999999999986,115.80927888000001,115.80927888000001,1830.9999999999986,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
6,2,Position_4,MIA_KC_test_files,S,0,138.24724153217196,130.08392384034627,337285.0,440312.0,169.0324087031751,169.0324087031751,440312.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
6,2,Position_5,MIA_KC_test_files,S,0,135.1644737,138.7067834,380356.0,521380.0,196.23073478,196.23073478,521380.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
6,3,Position_4,MIA_KC_test_files,G1,0,132.01087602194562,128.6104711315629,247248.0,287369.0,128.6104711315629,132.01087602194562,247248.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
6,3,Position_5,MIA_KC_test_files,G1,0,132.2158509,136.1088964,283956.0,319649.00000000006,136.1088964,132.2158509,283956.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
6,3,Position_4,MIA_KC_test_files,S,0,125.8325601842427,118.33286416916089,295942.0,461317.0,169.3490911727837,169.3490911727837,461317.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
6,3,Position_5,MIA_KC_test_files,S,0,131.4327994,137.5016201,327774.00000000006,663412.0,192.5409806,192.5409806,663412.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
6,4,Position_4,MIA_KC_test_files,G1,0,118.03631004824756,125.38091603280164,269819.0,307258.00000000006,125.38091603280164,118.03631004824756,269819.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
6,4,Position_4,MIA_KC_test_files,S,0,124.16228304079964,129.26513554452717,322921.00000000006,465232.0,178.04627569278233,178.04627569278233,465232.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
7,1,Position_1,MIA_KC_test_files_flu_control,G1,1,51.77678362636353,93.37280083530652,1315.0000000000011,2306.000000000003,93.37280083530652,51.77678362636353,1315.0000000000011,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
7,1,Position_3,MIA_KC_test_files_flu_control,G1,1,53.11157453,111.2134143,784.9999999999997,2099.000000000004,111.2134143,53.11157453,784.9999999999997,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
7,1,Position_5,MIA_KC_test_files,G1,0,85.40434247,99.43893746,247777.0,233648.0,99.43893746,85.40434247,247777.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
7,1,Position_1,MIA_KC_test_files_flu_control,S,1,90.20982339365916,90.8230575388181,1412.9999999999968,1140.0000000000016,153.95845112704095,153.95845112704095,1140.0000000000016,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
7,1,Position_3,MIA_KC_test_files_flu_control,S,1,97.81110653,100.4747641,2707.0000000000027,3786.0,148.92475134,148.92475134,3786.0,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
7,1,Position_5,MIA_KC_test_files,S,0,96.02949782,98.55896674,237689.0,452553.0,151.61023671,151.61023671,452553.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
7,2,Position_1,MIA_KC_test_files_flu_control,G1,1,90.74621594021536,94.66275583862962,1633.9999999999973,1365.999999999996,94.66275583862962,90.74621594021536,1633.9999999999973,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
7,2,Position_3,MIA_KC_test_files_flu_control,G1,1,107.1281593,109.1041855,2466.999999999998,2624.999999999998,109.1041855,107.1281593,2466.999999999998,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
7,2,Position_5,MIA_KC_test_files,G1,0,100.0053523,114.8132893,237476.0,279047.0,114.8132893,100.0053523,237476.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
7,2,Position_1,MIA_KC_test_files_flu_control,S,1,89.82181559933936,90.77817498292278,1415.9999999999986,2535.0,126.90212231436087,126.90212231436087,2535.0,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
7,2,Position_3,MIA_KC_test_files_flu_control,S,1,108.0511128,117.7248573,1769.000000000001,1884.000000000003,167.82174598,167.82174598,1884.000000000003,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
7,2,Position_5,MIA_KC_test_files,S,0,115.4362573,100.1048822,301867.0,484013.0,159.22102769,159.22102769,484013.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
7,3,Position_1,MIA_KC_test_files_flu_control,G1,1,93.64498690982523,105.24608544347336,2179.999999999999,1769.000000000001,105.24608544347336,93.64498690982523,2179.999999999999,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
7,3,Position_1,MIA_KC_test_files_flu_control,S,1,108.85725016580857,99.8702950774502,1009.0000000000016,3311.0000000000023,140.3058326803848,140.3058326803848,3311.0000000000023,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
8,1,Position_1,MIA_KC_test_files_flu_control,G1,1,70.6314564359507,105.54089944930573,1242.9999999999989,2087.9999999999977,105.54089944930573,70.6314564359507,1242.9999999999989,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
8,1,Position_2,MIA_KC_test_files,G1,0,133.61147074415106,153.40017352810383,266916.0,256575.00000000003,153.40017352810383,133.61147074415106,266916.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
8,1,Position_3,MIA_KC_test_files,G1,0,49.90969439946108,75.41775669451158,237053.0,235659.0,75.41775669451158,49.90969439946108,237053.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
8,1,Position_1,MIA_KC_test_files_flu_control,S,1,109.24926966812264,105.1569517782092,1505.000000000001,1883.000000000003,173.9587979724084,173.9587979724084,1883.000000000003,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
8,1,Position_2,MIA_KC_test_files,S,0,134.89953676844632,138.1436763783536,255005.0,586966.0,241.1130113721115,241.1130113721115,586966.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
8,1,Position_3,MIA_KC_test_files,S,0,79.12968745551188,86.45632695729172,240511.0,508835.0,202.06752903098635,202.06752903098635,508835.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
8,2,Position_1,MIA_KC_test_files_flu_control,G1,1,106.29835142598314,117.57984303168617,1457.9999999999995,1656.000000000004,117.57984303168617,106.29835142598314,1457.9999999999995,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
8,2,Position_1,MIA_KC_test_files_flu_control,S,1,115.41566217581756,122.05628786032356,1350.999999999996,1607.0000000000027,158.9140894361229,158.9140894361229,1607.0000000000027,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
8,3,Position_1,MIA_KC_test_files_flu_control,G1,1,125.22429409010796,122.68791698938712,1247.9999999999957,1897.9999999999984,122.68791698938712,125.22429409010796,1247.9999999999957,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
8,3,Position_1,MIA_KC_test_files_flu_control,S,1,126.03773778012535,108.27070357972882,2425.9999999999977,2113.0,172.21923704878532,172.21923704878532,2113.0,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
9,1,Position_1,MIA_KC_test_files_flu_control,G1,1,67.21880085107307,87.24391068001609,1184.9999999999989,1716.0,87.24391068001609,67.21880085107307,1184.9999999999989,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
9,1,Position_2,MIA_KC_test_files,G1,0,49.99429929790141,83.60673832934157,216452.0,250023.00000000003,83.60673832934157,49.99429929790141,216452.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
9,1,Position_3,MIA_KC_test_files,G1,0,108.75873851452124,112.19009757263032,242783.0,263755.0,112.19009757263032,108.75873851452124,242783.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
9,1,Position_5,MIA_KC_test_files,G1,0,50.15844988,61.86025255,245760.0,215567.0,61.86025255,50.15844988,245760.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
9,1,Position_8,MIA_KC_test_files,G1,0,51.5473223502834,85.81345408748302,304275.0,317160.0,85.81345408748302,51.5473223502834,304275.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
9,1,Position_1,MIA_KC_test_files_flu_control,S,1,92.64520263589212,97.58326435502914,1810.0,1772.0000000000032,138.46019992862907,138.46019992862907,1772.0000000000032,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
9,1,Position_2,MIA_KC_test_files,S,0,75.69315009565668,99.48888025303728,244122.0,509460.0,192.99110564124882,192.99110564124882,509460.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
9,1,Position_3,MIA_KC_test_files,S,0,110.3388716823072,116.36529789210256,264745.0,457722.0,203.63938202429478,203.63938202429478,457722.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
9,1,Position_5,MIA_KC_test_files,S,0,61.32161541,91.85727201,213315.0,425067.0,154.8724191,154.8724191,425067.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
9,1,Position_8,MIA_KC_test_files,S,0,89.10268108904572,79.46451680070798,318431.0,630863.0,159.23249942696793,159.23249942696793,630863.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
9,2,Position_1,MIA_KC_test_files_flu_control,G1,1,98.73838003709756,109.18616635033618,1085.9999999999964,1734.0000000000027,109.18616635033618,98.73838003709756,1085.9999999999964,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
9,2,Position_5,MIA_KC_test_files,G1,0,87.0712023,90.60013575,217320.0,224300.0,90.60013575,87.0712023,217320.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
9,2,Position_8,MIA_KC_test_files,G1,0,79.74588850420514,86.64228556291947,319260.0,408556.0,86.64228556291947,79.74588850420514,319260.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
9,2,Position_1,MIA_KC_test_files_flu_control,S,1,107.40684671949074,96.58111474502054,1169.0,2280.000000000003,156.66734902753333,156.66734902753333,2280.000000000003,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
9,2,Position_5,MIA_KC_test_files,S,0,97.57090926,92.23611863,226978.0,491134.0,146.34135711,146.34135711,491134.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
9,2,Position_8,MIA_KC_test_files,S,0,87.75682092181749,86.29365032037313,429839.0,578260.0,142.3136520942484,142.3136520942484,578260.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
10,1,Position_2,MIA_KC_test_files,G1,0,129.80060333866322,153.04513115793029,253132.0,282922.0,153.04513115793029,129.80060333866322,253132.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
10,1,Position_4,MIA_KC_test_files,G1,0,100.35786076801573,119.19844368796572,251487.0,240273.0,119.19844368796572,100.35786076801573,251487.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
10,1,Position_2,MIA_KC_test_files,S,0,153.43051983374795,152.89648862838675,292687.0,538602.0,219.28296951476125,219.28296951476125,538602.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
10,1,Position_4,MIA_KC_test_files,S,0,115.43151305502369,113.85726258264636,240522.0,480316.0,202.0264277802085,202.0264277802085,480316.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
10,2,Position_4,MIA_KC_test_files,G1,0,116.28405491075154,121.44077827470244,245276.0,242936.0,121.44077827470244,116.28405491075154,245276.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
10,2,Position_4,MIA_KC_test_files,S,0,120.8117720518661,108.63397543774016,250222.00000000003,529953.0,170.48176437842827,170.48176437842827,529953.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
11,1,Position_1,MIA_KC_test_files_flu_control,G1,1,67.58388913460185,98.353806775131,1184.9999999999975,1514.9999999999975,98.353806775131,67.58388913460185,1184.9999999999975,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
11,1,Position_3,MIA_KC_test_files_flu_control,G1,1,50.70272077,75.08084986,603.0000000000015,1330.000000000001,75.08084986,50.70272077,603.0000000000015,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
11,1,Position_1,MIA_KC_test_files_flu_control,S,1,96.50498434624372,94.38364448130058,1953.9999999999995,3139.0000000000027,162.87578439136496,162.87578439136496,3139.0000000000027,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
11,1,Position_3,MIA_KC_test_files_flu_control,S,1,74.17228307,69.34668043,1458.999999999999,2246.999999999998,106.73153859000001,106.73153859000001,2246.999999999998,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
11,2,Position_1,MIA_KC_test_files_flu_control,G1,1,91.92828241515896,101.20559242254642,1532.0000000000036,1711.0000000000036,101.20559242254642,91.92828241515896,1532.0000000000036,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
11,2,Position_1,MIA_KC_test_files_flu_control,S,1,99.74330439362224,103.2190383720346,2084.999999999999,2997.000000000004,157.26644784967345,157.26644784967345,2997.000000000004,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
12,1,Position_1,MIA_KC_test_files_flu_control,G1,1,45.28818570982413,75.68916302925665,1155.9999999999989,1757.9999999999982,75.68916302925665,45.28818570982413,1155.9999999999989,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
12,1,Position_3,MIA_KC_test_files_flu_control,G1,1,49.85461472,69.94667098,293.99999999999835,820.0000000000014,69.94667098,49.85461472,293.99999999999835,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
12,1,Position_4,MIA_KC_test_files,G1,0,69.72355961910765,94.61127919679492,274091.0,275239.0,94.61127919679492,69.72355961910765,274091.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
12,1,Position_8,MIA_KC_test_files,G1,0,50.70360576684956,55.6009486329065,317521.0,312128.0,55.6009486329065,50.70360576684956,317521.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
12,1,Position_1,MIA_KC_test_files_flu_control,S,1,75.84041138149973,80.08771080758295,1225.9999999999986,2537.9999999999955,111.69216443715518,111.69216443715518,2537.9999999999955,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
12,1,Position_3,MIA_KC_test_files_flu_control,S,1,69.21240933,69.09812442,1095.0000000000016,1686.0000000000023,109.64302867,109.64302867,1686.0000000000023,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
12,1,Position_4,MIA_KC_test_files,S,0,95.21591549329877,109.87814139182758,297115.0,525231.0,162.1185428091124,162.1185428091124,525231.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
12,1,Position_8,MIA_KC_test_files,S,0,57.27731707477971,72.4324108375486,333951.0,504769.0,100.23043380366242,100.23043380366242,504769.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,1st ($n_1$=64)
12,2,Position_1,MIA_KC_test_files_flu_control,G1,1,80.34858737235106,82.48996728658425,1725.0000000000005,1632.0000000000005,82.48996728658425,80.34858737235106,1725.0000000000005,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",2+ ($n_2$=123)
12,2,Position_4,MIA_KC_test_files,G1,0,116.0245185253446,118.63785804687156,257635.0,279273.0,118.63785804687156,116.0245185253446,257635.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
12,2,Position_8,MIA_KC_test_files,G1,0,59.17801510248334,51.2153327433626,326130.0,289482.0,51.2153327433626,59.17801510248334,326130.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,2+ ($n_2$=123)
12,2,Position_1,MIA_KC_test_files_flu_control,S,1,85.2959056651732,90.88378407956544,1661.9999999999966,2308.999999999996,128.0957014817349,128.0957014817349,2308.999999999996,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",2+ ($n_2$=123)
12,2,Position_4,MIA_KC_test_files,S,0,121.77720431740252,124.53811648390057,280334.0,512597.0,179.78385183151974,179.78385183151974,512597.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
12,2,Position_8,MIA_KC_test_files,S,0,50.74771015054031,82.91839480433241,298859.0,511325.0,124.31447750081284,124.31447750081284,511325.0,Combined Mother & Bud in S (Frame before Cytokinesis),Mother+bud at cytokinesis,2+ ($n_2$=123)
13,1,Position_1,MIA_KC_test_files_flu_control,G1,1,64.62880984557673,84.88246015474321,650.9999999999984,1254.0000000000018,84.88246015474321,64.62880984557673,650.9999999999984,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
13,1,Position_3,MIA_KC_test_files_flu_control,G1,1,51.09696631,118.4505154,624.9999999999998,1544.000000000001,118.4505154,51.09696631,624.9999999999998,Single Cell in G1 (Frame after Cytokinesis),"Af control, sc at birth",1st ($n_1$=64)
13,1,Position_8,MIA_KC_test_files,G1,0,25.193198803334464,58.88900319487242,287607.0,324220.0,58.88900319487242,25.193198803334464,287607.0,Single Cell in G1 (Frame after Cytokinesis),Single cell at birth,1st ($n_1$=64)
13,1,Position_1,MIA_KC_test_files_flu_control,S,1,85.92538712281304,80.84652350083381,1568.9999999999975,2100.999999999999,122.75116585936269,122.75116585936269,2100.999999999999,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
13,1,Position_3,MIA_KC_test_files_flu_control,S,1,117.6283487,115.6193317,1618.0000000000016,2724.9999999999964,181.20258710000002,181.20258710000002,2724.9999999999964,Combined Mother & Bud in S (Frame before Cytokinesis),"Af control, m+b at cytokinesis",1st ($n_1$=64)
